first_name,last_name,company,source_url,title,email,linkedin_url,phone
Constantin,Constantin,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Equity,constantin.constantin@www.generalatlantic.com,,
Samir,Samir,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Equity,samir.samir@www.generalatlantic.com,,
Ke,Ke,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Equity,ke.ke@www.generalatlantic.com,,
Juan,Juan,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Equity,juan.juan@www.generalatlantic.com,,
Simeon,Simeon,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Equity,simeon.simeon@www.generalatlantic.com,,
Yong,Yong,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Equity,yong.yong@www.generalatlantic.com,,
Viktoria,Viktoria,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Equity,viktoria.viktoria@www.generalatlantic.com,,
Rayen,Rayen,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Equity,rayen.rayen@www.generalatlantic.com,,
Lucia,Lucia,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Climate,lucia.lucia@www.generalatlantic.com,,
Jessica,Jessica,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Healthcare,jessica.jessica@www.generalatlantic.com,,
Abhi,Abhi,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Technology,abhi.abhi@www.generalatlantic.com,,
Florence,Florence,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Equity,florence.florence@www.generalatlantic.com,,
Henrique,Henrique,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Equity,henrique.henrique@www.generalatlantic.com,,
Alexandra,Alexandra,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Technology,alexandra.alexandra@www.generalatlantic.com,,
Jaak,Jaak,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Credit,jaak.jaak@www.generalatlantic.com,,
Aanchal,Aanchal,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Equity,aanchal.aanchal@www.generalatlantic.com,,
Marlowe,Marlowe,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Climate,marlowe.marlowe@www.generalatlantic.com,,
Jeppe,Jeppe,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Equity,jeppe.jeppe@www.generalatlantic.com,,
Rafael,Rafael,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Equity,rafael.rafael@www.generalatlantic.com,,
Axel,Axel,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Equity,axel.axel@www.generalatlantic.com,,
Olivia,Olivia,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Healthcare,olivia.olivia@www.generalatlantic.com,,
Malca,Malca,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Technology,malca.malca@www.generalatlantic.com,,
Jayden,Jayden,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Sciences,jayden.jayden@www.generalatlantic.com,,
Ted,Ted,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Equity,ted.ted@www.generalatlantic.com,,
Rushil,Rushil,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Equity,rushil.rushil@www.generalatlantic.com,,
Andres,Andres,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Technology,andres.andres@www.generalatlantic.com,,
Jane,Jane,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Healthcare,jane.jane@www.generalatlantic.com,,
Royce,Royce,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Technology,royce.royce@www.generalatlantic.com,,
Krishna,Krishna,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Equity,krishna.krishna@www.generalatlantic.com,,
Torbjorn,Torbjorn,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Infrastructure,torbjorn.torbjorn@www.generalatlantic.com,,
Emily,Emily,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Team,emily.emily@www.generalatlantic.com,,
Lucas,Lucas,General Atlantic,https://www.generalatlantic.com/our-team/?group=investment-team,Team,lucas.lucas@www.generalatlantic.com,,
Farah,Farah,Warburg Pincus,https://warburgpincus.com/team/,RelationsLondon,farah.farah@warburgpincus.com,,
Head,Head,Warburg Pincus,https://warburgpincus.com/team/,StaffSingapore,head.head@warburgpincus.com,,
Cole,Cole,Warburg Pincus,https://warburgpincus.com/team/,SolutionsLondon,cole.cole@warburgpincus.com,,
Fundraising,Fundraising,Warburg Pincus,https://warburgpincus.com/team/,RelationsLondon,fundraising.fundraising@warburgpincus.com,,
Shivangi,Shivangi,Warburg Pincus,https://warburgpincus.com/team/,StaffMumbai,shivangi.shivangi@warburgpincus.com,,
Tanvi,Tanvi,Warburg Pincus,https://warburgpincus.com/team/,StaffMumbai,tanvi.tanvi@warburgpincus.com,,
Prakhar,Prakhar,Warburg Pincus,https://warburgpincus.com/team/,AgrawalAssociateMumbai,prakhar.prakhar@warburgpincus.com,,
Bryan,Bryan,Warburg Pincus,https://warburgpincus.com/team/,StaffSingapore,bryan.bryan@warburgpincus.com,,
Financial,Financial,Warburg Pincus,https://warburgpincus.com/team/,York,financial.financial@warburgpincus.com,,
Nayan,Nayan,Warburg Pincus,https://warburgpincus.com/team/,StaffMumbai,nayan.nayan@warburgpincus.com,,
Sharmila,Sharmila,Warburg Pincus,https://warburgpincus.com/team/,EntitiesMauritius,sharmila.sharmila@warburgpincus.com,,
Alexi,Alexi,Warburg Pincus,https://warburgpincus.com/team/,York,alexi.alexi@warburgpincus.com,,
Jason,Jason,Warburg Pincus,https://warburgpincus.com/team/,York,jason.jason@warburgpincus.com,,
Operating,Operating,Warburg Pincus,https://warburgpincus.com/team/,York,operating.operating@warburgpincus.com,,
Kia,Kia,Warburg Pincus,https://warburgpincus.com/team/,CapitalLondon,kia.kia@warburgpincus.com,,
warburgpincus.com,warburgpincus.com,Warburg Pincus,https://warburgpincus.com/team/,*,warburgpincus.com.warburgpincus.com@warburgpincus.com,,
H&F,H&F,Hellman & Friedman,https://hf.com/people/,Team,h&f.h&f@hf.com,,
Operating,Operating,Hellman & Friedman,https://hf.com/people/,Advisors,operating.operating@hf.com,,
Investor,Investor,Hellman & Friedman,https://hf.com/people/,Team,investor.investor@hf.com,,
Sort,Sort,Hellman & Friedman,https://hf.com/people/,Position,sort.sort@hf.com,,
Jacob,Jacob,Hellman & Friedman,https://hf.com/people/,Partner,jacob.jacob@hf.com,,
Gary,Gary,Hellman & Friedman,https://hf.com/people/,Partner,gary.gary@hf.com,,
Susanna,Susanna,Hellman & Friedman,https://hf.com/people/,Relations,susanna.susanna@hf.com,,
Brian,Brian,Hellman & Friedman,https://hf.com/people/,Partner,brian.brian@hf.com,,
Matt,Matt,Hellman & Friedman,https://hf.com/people/,Partner,matt.matt@hf.com,,
Stephen,Stephen,Hellman & Friedman,https://hf.com/people/,Partner,stephen.stephen@hf.com,,
Benjamin,Benjamin,Hellman & Friedman,https://hf.com/people/,Partner,benjamin.benjamin@hf.com,,
Stefan,Stefan,Hellman & Friedman,https://hf.com/people/,Partner,stefan.stefan@hf.com,,
Philip,Philip,Hellman & Friedman,https://hf.com/people/,Chairman,philip.philip@hf.com,,
Patrick,Patrick,Hellman & Friedman,https://hf.com/people/,Officer,patrick.patrick@hf.com,,
Blake,Blake,Hellman & Friedman,https://hf.com/people/,Partner,blake.blake@hf.com,,
Johannes,Johannes,Hellman & Friedman,https://hf.com/people/,Partner,johannes.johannes@hf.com,,
Adrien,Adrien,Hellman & Friedman,https://hf.com/people/,Partner,adrien.adrien@hf.com,,
Sameer,Sameer,Hellman & Friedman,https://hf.com/people/,Partner,sameer.sameer@hf.com,,
Arrie,Arrie,Hellman & Friedman,https://hf.com/people/,Officer,arrie.arrie@hf.com,,
Hunter,Hunter,Hellman & Friedman,https://hf.com/people/,Partner,hunter.hunter@hf.com,,
Judd,Judd,Hellman & Friedman,https://hf.com/people/,Officer,judd.judd@hf.com,,
David,David,Hellman & Friedman,https://hf.com/people/,Partner,david.david@hf.com,,
Tarim,Tarim,Hellman & Friedman,https://hf.com/people/,Partner,tarim.tarim@hf.com,,
Trevor,Trevor,Hellman & Friedman,https://hf.com/people/,Partner,trevor.trevor@hf.com,,
Aron,Aron,Hellman & Friedman,https://hf.com/people/,Partner*,aron.aron@hf.com,,
Ted,Ted,Hellman & Friedman,https://hf.com/people/,Director,ted.ted@hf.com,,
Casilda,Casilda,Hellman & Friedman,https://hf.com/people/,Principal,casilda.casilda@hf.com,,
Julia,Julia,Hellman & Friedman,https://hf.com/people/,Services,julia.julia@hf.com,,
Catie,Catie,Hellman & Friedman,https://hf.com/people/,Director,catie.catie@hf.com,,
Simon,Simon,Hellman & Friedman,https://hf.com/people/,Director,simon.simon@hf.com,,
Lauren,Lauren,Hellman & Friedman,https://hf.com/people/,Director,lauren.lauren@hf.com,,
Zomo,Zomo,Hellman & Friedman,https://hf.com/people/,ESG,zomo.zomo@hf.com,,
Joseph,Joseph,Hellman & Friedman,https://hf.com/people/,Director,joseph.joseph@hf.com,,
Jim,Jim,Hellman & Friedman,https://hf.com/people/,CISO,jim.jim@hf.com,,
Josh,Josh,Hellman & Friedman,https://hf.com/people/,Executive,josh.josh@hf.com,,
Adam,Adam,Hellman & Friedman,https://hf.com/people/,Director,adam.adam@hf.com,,
Astor,Astor,Hellman & Friedman,https://hf.com/people/,Principal,astor.astor@hf.com,,
Sara,Sara,Hellman & Friedman,https://hf.com/people/,Director,sara.sara@hf.com,,
Daniel,Daniel,Hellman & Friedman,https://hf.com/people/,Principal,daniel.daniel@hf.com,,
Fred,Fred,Hellman & Friedman,https://hf.com/people/,Director,fred.fred@hf.com,,
Austin,Austin,Hellman & Friedman,https://hf.com/people/,Principal,austin.austin@hf.com,,
Emily,Emily,Hellman & Friedman,https://hf.com/people/,Director,emily.emily@hf.com,,
Joonas,Joonas,Hellman & Friedman,https://hf.com/people/,Principal,joonas.joonas@hf.com,,
Ana,Ana,Hellman & Friedman,https://hf.com/people/,Principal,ana.ana@hf.com,,
Susan,Susan,Hellman & Friedman,https://hf.com/people/,Specialist,susan.susan@hf.com,,
Quyen,Quyen,Hellman & Friedman,https://hf.com/people/,Finance,quyen.quyen@hf.com,,
Alex,Alex,Hellman & Friedman,https://hf.com/people/,Director,alex.alex@hf.com,,
Heidi,Heidi,Hellman & Friedman,https://hf.com/people/,Advisor*,heidi.heidi@hf.com,,
Siru,Siru,Hellman & Friedman,https://hf.com/people/,Talent,siru.siru@hf.com,,
Sean,Sean,Hellman & Friedman,https://hf.com/people/,Director,sean.sean@hf.com,,
Alexis,Alexis,Hellman & Friedman,https://hf.com/people/,Director,alexis.alexis@hf.com,,
Will,Will,Hellman & Friedman,https://hf.com/people/,Principal,will.will@hf.com,,
Garrison,Garrison,Hellman & Friedman,https://hf.com/people/,Principal,garrison.garrison@hf.com,,
Sheryl,Sheryl,Hellman & Friedman,https://hf.com/people/,Officer,sheryl.sheryl@hf.com,,
Dominik,Dominik,Hellman & Friedman,https://hf.com/people/,Principal,dominik.dominik@hf.com,,
Maria,Maria,Hellman & Friedman,https://hf.com/people/,Director,maria.maria@hf.com,,
Caroline,Caroline,Hellman & Friedman,https://hf.com/people/,Principal,caroline.caroline@hf.com,,
Steve,Steve,Hellman & Friedman,https://hf.com/people/,Advisor*,steve.steve@hf.com,,
Sri,Sri,Hellman & Friedman,https://hf.com/people/,Director,sri.sri@hf.com,,
Meghan,Meghan,Hellman & Friedman,https://hf.com/people/,Executive,meghan.meghan@hf.com,,
Guillaume,Guillaume,Hellman & Friedman,https://hf.com/people/,Director*,guillaume.guillaume@hf.com,,
John,John,Hellman & Friedman,https://hf.com/people/,Director,john.john@hf.com,,
Ayan,Ayan,Hellman & Friedman,https://hf.com/people/,Associate,ayan.ayan@hf.com,,
Jackson,Jackson,Hellman & Friedman,https://hf.com/people/,Associate,jackson.jackson@hf.com,,
Brooke,Brooke,Hellman & Friedman,https://hf.com/people/,Associate,brooke.brooke@hf.com,,
Elliott,Elliott,Hellman & Friedman,https://hf.com/people/,Associate,elliott.elliott@hf.com,,
Dionne,Dionne,Hellman & Friedman,https://hf.com/people/,Associate,dionne.dionne@hf.com,,
Vincent,Vincent,Hellman & Friedman,https://hf.com/people/,Associate,vincent.vincent@hf.com,,
Charlie,Charlie,Hellman & Friedman,https://hf.com/people/,Associate,charlie.charlie@hf.com,,
Alec,Alec,Hellman & Friedman,https://hf.com/people/,Associate,alec.alec@hf.com,,
Helen,Helen,Hellman & Friedman,https://hf.com/people/,Associate,helen.helen@hf.com,,
Isaac,Isaac,Hellman & Friedman,https://hf.com/people/,Associate,isaac.isaac@hf.com,,
Diego,Diego,Hellman & Friedman,https://hf.com/people/,Associate,diego.diego@hf.com,,
Ben,Ben,Hellman & Friedman,https://hf.com/people/,Associate,ben.ben@hf.com,,
Freddie,Freddie,Hellman & Friedman,https://hf.com/people/,Associate,freddie.freddie@hf.com,,
Robert,Robert,Hellman & Friedman,https://hf.com/people/,Associate,robert.robert@hf.com,,
Solene,Solene,Hellman & Friedman,https://hf.com/people/,Associate,solene.solene@hf.com,,
Priscilla,Priscilla,Hellman & Friedman,https://hf.com/people/,Associate,priscilla.priscilla@hf.com,,
Melissa,Melissa,Hellman & Friedman,https://hf.com/people/,Associate,melissa.melissa@hf.com,,
Sierra,Sierra,Hellman & Friedman,https://hf.com/people/,Associate,sierra.sierra@hf.com,,
Morgan,Morgan,Hellman & Friedman,https://hf.com/people/,Associate,morgan.morgan@hf.com,,
George,George,Hellman & Friedman,https://hf.com/people/,Associate,george.george@hf.com,,
Aradhana,Aradhana,Hellman & Friedman,https://hf.com/people/,Associate,aradhana.aradhana@hf.com,,
Nicholas,Nicholas,Hellman & Friedman,https://hf.com/people/,Associate,nicholas.nicholas@hf.com,,
Max,Max,Hellman & Friedman,https://hf.com/people/,Associate,max.max@hf.com,,
Mariya,Mariya,Hellman & Friedman,https://hf.com/people/,Associate,mariya.mariya@hf.com,,
Valerie,Valerie,Hellman & Friedman,https://hf.com/people/,Associate,valerie.valerie@hf.com,,
Devansh,Devansh,Hellman & Friedman,https://hf.com/people/,Associate,devansh.devansh@hf.com,,
Haley,Haley,Hellman & Friedman,https://hf.com/people/,Associate,haley.haley@hf.com,,
Zach,Zach,Hellman & Friedman,https://hf.com/people/,Associate,zach.zach@hf.com,,
Olivia,Olivia,Hellman & Friedman,https://hf.com/people/,Associate,olivia.olivia@hf.com,,
Matthew,Matthew,Hellman & Friedman,https://hf.com/people/,Advisor,matthew.matthew@hf.com,,
Jeffrey,Jeffrey,Hellman & Friedman,https://hf.com/people/,Emeritus,jeffrey.jeffrey@hf.com,,
Erik,Erik,Hellman & Friedman,https://hf.com/people/,Advisor,erik.erik@hf.com,,
not,not,Hellman & Friedman,https://hf.com/people/,firm.,not.not@hf.com,,
Lisa,Lisa,Hellman & Friedman,https://hf.com/people/,Compliance,lisa.lisa@hf.com,,
Jennifer,Jennifer,Hellman & Friedman,https://hf.com/people/,Compliance,jennifer.jennifer@hf.com,,
Fundraising,Fundraising,Silver Lake Partners,https://www.silverlake.com/people/,Relations,fundraising.fundraising@www.silverlake.com,,
Portfolio,Portfolio,Silver Lake Partners,https://www.silverlake.com/people/,Monitoring,portfolio.portfolio@www.silverlake.com,,
Human,Human,Silver Lake Partners,https://www.silverlake.com/people/,Resources,human.human@www.silverlake.com,,
Data,Data,Silver Lake Partners,https://www.silverlake.com/people/,AI,data.data@www.silverlake.com,,
Commercial,Commercial,Silver Lake Partners,https://www.silverlake.com/people/,Partnerships,commercial.commercial@www.silverlake.com,,
Head,Head,Silver Lake Partners,https://www.silverlake.com/people/,Legal,head.head@www.silverlake.com,,
Chief,Chief,Silver Lake Partners,https://www.silverlake.com/people/,Litigation,chief.chief@www.silverlake.com,,
focused,focused,Thoma Bravo,https://www.thomabravo.com/team,Bravo.,focused.focused@www.thomabravo.com,,
Nasdaq:,Nasdaq:,Thoma Bravo,https://www.thomabravo.com/team,entities.,nasdaq:.nasdaq:@www.thomabravo.com,,
SEARCH,SEARCH,Thoma Bravo,https://www.thomabravo.com/team,RESULTS,search.search@www.thomabravo.com,,
Tre),Tre),Thoma Bravo,https://www.thomabravo.com/team,Partner,tre).tre)@www.thomabravo.com,,
Seth,Seth,Thoma Bravo,https://www.thomabravo.com/team,Partner,seth.seth@www.thomabravo.com,,
Orlando,Orlando,Thoma Bravo,https://www.thomabravo.com/team,Partner,orlando.orlando@www.thomabravo.com,,
Scott,Scott,Thoma Bravo,https://www.thomabravo.com/team,Partner,scott.scott@www.thomabravo.com,,
Lee,Lee,Thoma Bravo,https://www.thomabravo.com/team,Partner,lee.lee@www.thomabravo.com,,
Holden,Holden,Thoma Bravo,https://www.thomabravo.com/team,Partner,holden.holden@www.thomabravo.com,,
Carl,Carl,Thoma Bravo,https://www.thomabravo.com/team,Partner,carl.carl@www.thomabravo.com,,
Chief,Chief,Thoma Bravo,https://www.thomabravo.com/team,Marketing,chief.chief@www.thomabravo.com,,
A.J.,A.J.,Thoma Bravo,https://www.thomabravo.com/team,Partner,a.j..a.j.@www.thomabravo.com,,
Jessica,Jessica,Thoma Bravo,https://www.thomabravo.com/team,Assistant,jessica.jessica@www.thomabravo.com,,
Andrew,Andrew,Thoma Bravo,https://www.thomabravo.com/team,Partner,andrew.andrew@www.thomabravo.com,,
Event,Event,Thoma Bravo,https://www.thomabravo.com/team,Operations,event.event@www.thomabravo.com,,
Service,Service,Thoma Bravo,https://www.thomabravo.com/team,Desk,service.service@www.thomabravo.com,,
Investor,Investor,Thoma Bravo,https://www.thomabravo.com/team,Relations,investor.investor@www.thomabravo.com,,
Communications,Communications,Thoma Bravo,https://www.thomabravo.com/team,Marketing,communications.communications@www.thomabravo.com,,
Alok,Alok,Thoma Bravo,https://www.thomabravo.com/team,President,alok.alok@www.thomabravo.com,,
Lindsay,Lindsay,Thoma Bravo,https://www.thomabravo.com/team,Assistant,lindsay.lindsay@www.thomabravo.com,,
Catherine,Catherine,Thoma Bravo,https://www.thomabravo.com/team,President,catherine.catherine@www.thomabravo.com,,
Head,Head,Thoma Bravo,https://www.thomabravo.com/team,ESG,head.head@www.thomabravo.com,,
Dylan,Dylan,Thoma Bravo,https://www.thomabravo.com/team,Associate,dylan.dylan@www.thomabravo.com,,
Francis,Francis,Thoma Bravo,https://www.thomabravo.com/team,Associate,francis.francis@www.thomabravo.com,,
Human,Human,Thoma Bravo,https://www.thomabravo.com/team,Resources,human.human@www.thomabravo.com,,
Lauren,Lauren,Thoma Bravo,https://www.thomabravo.com/team,Assistant,lauren.lauren@www.thomabravo.com,,
Ali,Ali,Thoma Bravo,https://www.thomabravo.com/team,Counsel,ali.ali@www.thomabravo.com,,
Deven,Deven,Thoma Bravo,https://www.thomabravo.com/team,Associate,deven.deven@www.thomabravo.com,,
Dillon,Dillon,Thoma Bravo,https://www.thomabravo.com/team,President,dillon.dillon@www.thomabravo.com,,
Daniel,Daniel,Thoma Bravo,https://www.thomabravo.com/team,Associate,daniel.daniel@www.thomabravo.com,,
Madison,Madison,Thoma Bravo,https://www.thomabravo.com/team,Assistant,madison.madison@www.thomabravo.com,,
Haley,Haley,Thoma Bravo,https://www.thomabravo.com/team,Assistant,haley.haley@www.thomabravo.com,,
Ryan,Ryan,Thoma Bravo,https://www.thomabravo.com/team,Associate,ryan.ryan@www.thomabravo.com,,
Controller,Controller,Thoma Bravo,https://www.thomabravo.com/team,Firm,controller.controller@www.thomabravo.com,,
Catie,Catie,Thoma Bravo,https://www.thomabravo.com/team,Associate,catie.catie@www.thomabravo.com,,
Payroll,Payroll,Thoma Bravo,https://www.thomabravo.com/team,Operations,payroll.payroll@www.thomabravo.com,,
Antonio,Antonio,Thoma Bravo,https://www.thomabravo.com/team,Associate,antonio.antonio@www.thomabravo.com,,
Kristi,Kristi,Thoma Bravo,https://www.thomabravo.com/team,Assistant,kristi.kristi@www.thomabravo.com,,
Tax,Tax,Thoma Bravo,https://www.thomabravo.com/team,Accounting,tax.tax@www.thomabravo.com,,
Dave,Dave,Thoma Bravo,https://www.thomabravo.com/team,Assistant,dave.dave@www.thomabravo.com,,
Gabriela,Gabriela,Thoma Bravo,https://www.thomabravo.com/team,Assistant,gabriela.gabriela@www.thomabravo.com,,
Ross,Ross,Thoma Bravo,https://www.thomabravo.com/team,Partner,ross.ross@www.thomabravo.com,,
Danielle,Danielle,Thoma Bravo,https://www.thomabravo.com/team,Counsel,danielle.danielle@www.thomabravo.com,,
Natalie,Natalie,Thoma Bravo,https://www.thomabravo.com/team,Manager,natalie.natalie@www.thomabravo.com,,
Eric,Eric,Thoma Bravo,https://www.thomabravo.com/team,Principal,eric.eric@www.thomabravo.com,,
Will,Will,Thoma Bravo,https://www.thomabravo.com/team,President,will.will@www.thomabravo.com,,
Gracie,Gracie,Thoma Bravo,https://www.thomabravo.com/team,Associate,gracie.gracie@www.thomabravo.com,,
Grant,Grant,Thoma Bravo,https://www.thomabravo.com/team,Associate,grant.grant@www.thomabravo.com,,
James,James,Thoma Bravo,https://www.thomabravo.com/team,President,james.james@www.thomabravo.com,,
Michael,Michael,Thoma Bravo,https://www.thomabravo.com/team,President,michael.michael@www.thomabravo.com,,
Brendan,Brendan,Thoma Bravo,https://www.thomabravo.com/team,Principal,brendan.brendan@www.thomabravo.com,,
Etham,Etham,Thoma Bravo,https://www.thomabravo.com/team,President,etham.etham@www.thomabravo.com,,
Tara,Tara,Thoma Bravo,https://www.thomabravo.com/team,Partner,tara.tara@www.thomabravo.com,,
Collin,Collin,Thoma Bravo,https://www.thomabravo.com/team,President,collin.collin@www.thomabravo.com,,
Matt,Matt,Thoma Bravo,https://www.thomabravo.com/team,Associate,matt.matt@www.thomabravo.com,,
Mohnish,Mohnish,Thoma Bravo,https://www.thomabravo.com/team,President,mohnish.mohnish@www.thomabravo.com,,
Chandler,Chandler,Thoma Bravo,https://www.thomabravo.com/team,President,chandler.chandler@www.thomabravo.com,,
Joe,Joe,Thoma Bravo,https://www.thomabravo.com/team,President,joe.joe@www.thomabravo.com,,
Nabil,Nabil,Thoma Bravo,https://www.thomabravo.com/team,President,nabil.nabil@www.thomabravo.com,,
Alyson,Alyson,Thoma Bravo,https://www.thomabravo.com/team,Assistant,alyson.alyson@www.thomabravo.com,,
Keaton,Keaton,Thoma Bravo,https://www.thomabravo.com/team,Associate,keaton.keaton@www.thomabravo.com,,
Hayley,Hayley,Thoma Bravo,https://www.thomabravo.com/team,Paralegal,hayley.hayley@www.thomabravo.com,,
Jon,Jon,Thoma Bravo,https://www.thomabravo.com/team,Associate,jon.jon@www.thomabravo.com,,
Irina,Irina,Thoma Bravo,https://www.thomabravo.com/team,Partner,irina.irina@www.thomabravo.com,,
Noah,Noah,Thoma Bravo,https://www.thomabravo.com/team,President,noah.noah@www.thomabravo.com,,
Peter,Peter,Thoma Bravo,https://www.thomabravo.com/team,President,peter.peter@www.thomabravo.com,,
Mike,Mike,Thoma Bravo,https://www.thomabravo.com/team,Partner,mike.mike@www.thomabravo.com,,
Alisha,Alisha,Thoma Bravo,https://www.thomabravo.com/team,Associate,alisha.alisha@www.thomabravo.com,,
Deputy,Deputy,Thoma Bravo,https://www.thomabravo.com/team,Officer,deputy.deputy@www.thomabravo.com,,
Jamie,Jamie,Thoma Bravo,https://www.thomabravo.com/team,Principal,jamie.jamie@www.thomabravo.com,,
George,George,Thoma Bravo,https://www.thomabravo.com/team,Principal,george.george@www.thomabravo.com,,
Brian,Brian,Thoma Bravo,https://www.thomabravo.com/team,Partner,brian.brian@www.thomabravo.com,,
Jennifer,Jennifer,Thoma Bravo,https://www.thomabravo.com/team,Assistant,jennifer.jennifer@www.thomabravo.com,,
Sajal,Sajal,Thoma Bravo,https://www.thomabravo.com/team,Associate,sajal.sajal@www.thomabravo.com,,
Maria,Maria,Thoma Bravo,https://www.thomabravo.com/team,Assistant,maria.maria@www.thomabravo.com,,
Adam,Adam,Thoma Bravo,https://www.thomabravo.com/team,Principal,adam.adam@www.thomabravo.com,,
Uday,Uday,Thoma Bravo,https://www.thomabravo.com/team,Associate,uday.uday@www.thomabravo.com,,
Caroline,Caroline,Thoma Bravo,https://www.thomabravo.com/team,President,caroline.caroline@www.thomabravo.com,,
Tomas,Tomas,Thoma Bravo,https://www.thomabravo.com/team,Associate,tomas.tomas@www.thomabravo.com,,
Sameer,Sameer,Thoma Bravo,https://www.thomabravo.com/team,Associate,sameer.sameer@www.thomabravo.com,,
Hunter,Hunter,Thoma Bravo,https://www.thomabravo.com/team,Associate,hunter.hunter@www.thomabravo.com,,
Steph,Steph,Thoma Bravo,https://www.thomabravo.com/team,Associate,steph.steph@www.thomabravo.com,,
Anthony,Anthony,Thoma Bravo,https://www.thomabravo.com/team,President,anthony.anthony@www.thomabravo.com,,
Kerri,Kerri,Thoma Bravo,https://www.thomabravo.com/team,Assistant,kerri.kerri@www.thomabravo.com,,
Sacha,Sacha,Thoma Bravo,https://www.thomabravo.com/team,President,sacha.sacha@www.thomabravo.com,,
Monica,Monica,Thoma Bravo,https://www.thomabravo.com/team,Assistant,monica.monica@www.thomabravo.com,,
Accounting,Accounting,Thoma Bravo,https://www.thomabravo.com/team,Operations,accounting.accounting@www.thomabravo.com,,
Valerie,Valerie,Thoma Bravo,https://www.thomabravo.com/team,Assistant,valerie.valerie@www.thomabravo.com,,
Data,Data,Thoma Bravo,https://www.thomabravo.com/team,Analytics,data.data@www.thomabravo.com,,
Performance,Performance,Thoma Bravo,https://www.thomabravo.com/team,Analytics,performance.performance@www.thomabravo.com,,
Laura,Laura,Thoma Bravo,https://www.thomabravo.com/team,Associate,laura.laura@www.thomabravo.com,,
Morgan,Morgan,Thoma Bravo,https://www.thomabravo.com/team,Assistant,morgan.morgan@www.thomabravo.com,,
Senior,Senior,Thoma Bravo,https://www.thomabravo.com/team,Counsel,senior.senior@www.thomabravo.com,,
Hannah,Hannah,Thoma Bravo,https://www.thomabravo.com/team,Associate,hannah.hannah@www.thomabravo.com,,
Alex,Alex,Thoma Bravo,https://www.thomabravo.com/team,Principal,alex.alex@www.thomabravo.com,,
RJ,RJ,Thoma Bravo,https://www.thomabravo.com/team,Associate,rj.rj@www.thomabravo.com,,
Colin,Colin,Thoma Bravo,https://www.thomabravo.com/team,Associate,colin.colin@www.thomabravo.com,,
Maddie,Maddie,Thoma Bravo,https://www.thomabravo.com/team,Associate,maddie.maddie@www.thomabravo.com,,
Keerthi,Keerthi,Thoma Bravo,https://www.thomabravo.com/team,Associate,keerthi.keerthi@www.thomabravo.com,,
Arthur,Arthur,Thoma Bravo,https://www.thomabravo.com/team,President,arthur.arthur@www.thomabravo.com,,
Madeline,Madeline,Thoma Bravo,https://www.thomabravo.com/team,Associate,madeline.madeline@www.thomabravo.com,,
Sophie,Sophie,Thoma Bravo,https://www.thomabravo.com/team,Assistant,sophie.sophie@www.thomabravo.com,,
Leigh,Leigh,Thoma Bravo,https://www.thomabravo.com/team,Assistant,leigh.leigh@www.thomabravo.com,,
Amanda,Amanda,Thoma Bravo,https://www.thomabravo.com/team,Assistant,amanda.amanda@www.thomabravo.com,,
General,General,Thoma Bravo,https://www.thomabravo.com/team,Officer,general.general@www.thomabravo.com,,
Charles,Charles,Thoma Bravo,https://www.thomabravo.com/team,Associate,charles.charles@www.thomabravo.com,,
Paige,Paige,Thoma Bravo,https://www.thomabravo.com/team,Associate,paige.paige@www.thomabravo.com,,
Hudson,Hudson,Thoma Bravo,https://www.thomabravo.com/team,Partner,hudson.hudson@www.thomabravo.com,,
